Time (ms),GUI.SCRN_NO,Time (ms),GUI.RENC_CLK,Time (ms),GUI.RENC_ACLK,Time (ms),GUI.RENC_SW,Time (ms),LED_CNTRL.LED_OVRRD,Time (ms),LED_CNTRL.XLED_PWM_Mode,Time (ms),LED_CNTRL.YLED_PWM_Mode,Time (ms),LED_CNTRL.ZLED_PWM_Mode,Time (ms),LED_CNTRL.XLED_state,Time (ms),LED_CNTRL.YLED_state,Time (ms),LED_CNTRL.ZLED_state,Time (ms),LED_CNTRL.TLED_OVRRD,Time (ms),LED_CNTRL.TLED_mode,Time (ms),LED_CNTRL.XLED_Brightness,Time (ms),LED_CNTRL.YLED_Brightness,Time (ms),LED_CNTRL.ZLED_Brightness,Time (ms),IMU_X_Raw.XACCEL_raw,Time (ms),IMU_X_Raw.XGYRO_raw,Time (ms),IMU_Y_Raw.YACCEL_raw,Time (ms),IMU_Y_Raw.YGYRO_raw,Time (ms),IMU_Z_Raw.ZACCEL_raw,Time (ms),IMU_Z_Raw.ZGYRO_raw,Time (ms),IMU_XACCEL_Processed.IMU_XACCEL_Processed,Time (ms),IMU_YACCEL_Processed.IMU_YACCEL_Processed,Time (ms),IMU_ZACCEL_Processed.IMU_ZACCEL_Processed,Time (ms),IMU_XGYRO_Processed.IMU_XGYRO_Processed,Time (ms),IMU_YGYRO_Processed.IMU_YGYRO_Processed,Time (ms),IMU_ZGYRO_Processed.IMU_ZGYRO_Processed,Time (ms),Roll.Roll_Accel,Time (ms),Roll.Roll_Gyro,Time (ms),Roll.Roll_CF,Time (ms),Pitch.Pitch_Accel,Time (ms),Pitch.Pitch_Gyro,Time (ms),Pitch.Pitch_CF,Time (ms),Yaw.Yaw_Accel,Time (ms),Yaw.Yaw_Gyro,Time (ms),Yaw.Yaw_CF,Time (ms),IMU_Temp.IMU_Temp_Raw,Time (ms),IMU_Temp.IMU_Temp_Processed
6626.000000,0.000000,6626.000000,0.000000,6626.000000,0.000000,6626.000000,0.000000,6626.000000,0.000000,6626.000000,0.000000,6626.000000,0.000000,6626.000000,0.000000,6626.000000,0.000000,6626.000000,0.000000,6626.000000,0.000000,6626.000000,0.000000,6626.000000,0.000000,6626.000000,0.000000,6626.000000,0.000000,6626.000000,0.000000,1129.000000,64500.000000,1129.000000,65343.000000,1129.000000,63400.000000,1129.000000,65497.000000,1129.000000,15200.000000,1129.000000,19.000000,1129.000000,-6.000000,1129.000000,-3.000000,1129.000000,1002.000000,1129.000000,-31.000000,1129.000000,112.000000,1129.000000,-103.000000,3350.000000,0.000000,3350.000000,0.000000,3350.000000,0.000000,3351.000000,0.000000,3351.000000,0.000000,3351.000000,0.000000,3351.000000,0.000000,3351.000000,0.000000,3351.000000,0.000000,16556.000000,0.000000,16556.000000,0.000000
6721.000000,0.000000,6721.000000,0.000000,6721.000000,0.000000,6721.000000,0.000000,6721.000000,0.000000,6721.000000,0.000000,6721.000000,0.000000,6721.000000,0.000000,6721.000000,0.000000,6721.000000,0.000000,6721.000000,0.000000,6721.000000,0.000000,6721.000000,0.000000,6721.000000,0.000000,6721.000000,0.000000,6721.000000,0.000000,1129.000000,64500.000000,1129.000000,65343.000000,1129.000000,63400.000000,1129.000000,65497.000000,1129.000000,15200.000000,1129.000000,19.000000,1129.000000,-6.000000,1130.000000,-3.000000,1130.000000,1002.000000,1130.000000,-31.000000,1130.000000,112.000000,1130.000000,-103.000000,3401.000000,0.000000,3401.000000,0.000000,3401.000000,0.000000,3401.000000,0.000000,3401.000000,0.000000,3401.000000,0.000000,3401.000000,0.000000,3401.000000,0.000000,3401.000000,0.000000,16796.000000,0.000000,16796.000000,0.000000
6813.000000,0.000000,6813.000000,0.000000,6813.000000,0.000000,6813.000000,0.000000,6814.000000,0.000000,6814.000000,0.000000,6814.000000,0.000000,6814.000000,0.000000,6814.000000,0.000000,6814.000000,0.000000,6814.000000,0.000000,6814.000000,0.000000,6814.000000,0.000000,6814.000000,0.000000,6814.000000,0.000000,6814.000000,0.000000,1130.000000,64672.000000,1130.000000,65348.000000,1130.000000,63400.000000,1130.000000,65493.000000,1130.000000,15244.000000,1130.000000,18.000000,1130.000000,5.000000,1130.000000,-3.000000,1130.000000,1005.000000,1130.000000,122.000000,1130.000000,-10.000000,1130.000000,-133.000000,3444.000000,0.000000,3444.000000,0.000000,3444.000000,0.000000,3446.000000,0.000000,3446.000000,0.000000,3446.000000,0.000000,3446.000000,0.000000,3446.000000,0.000000,3446.000000,0.000000,17029.000000,0.000000,17029.000000,0.000000
6908.000000,0.000000,6908.000000,0.000000,6908.000000,0.000000,6908.000000,0.000000,6908.000000,0.000000,6908.000000,0.000000,6908.000000,0.000000,6908.000000,0.000000,6908.000000,0.000000,6908.000000,0.000000,6908.000000,0.000000,6908.000000,0.000000,6908.000000,0.000000,6908.000000,0.000000,6908.000000,0.000000,6908.000000,0.000000,1130.000000,64612.000000,1130.000000,65349.000000,1130.000000,63448.000000,1130.000000,65489.000000,1130.000000,15260.000000,1130.000000,16.000000,1130.000000,1.000000,1130.000000,0.000000,1130.000000,1006.000000,1130.000000,153.000000,1130.000000,-132.000000,1130.000000,-194.000000,3496.000000,0.000000,3496.000000,0.000000,3496.000000,0.000000,3496.000000,0.000000,3496.000000,0.000000,3496.000000,0.000000,3496.000000,0.000000,3496.000000,0.000000,3496.000000,0.000000,17269.000000,0.000000,17269.000000,0.000000
7004.000000,0.000000,7004.000000,0.000000,7004.000000,0.000000,7004.000000,0.000000,7004.000000,0.000000,7004.000000,0.000000,7004.000000,0.000000,7004.000000,0.000000,7004.000000,0.000000,7004.000000,0.000000,7004.000000,0.000000,7004.000000,0.000000,7004.000000,0.000000,7004.000000,0.000000,7004.000000,0.000000,7004.000000,0.000000,1130.000000,64636.000000,1130.000000,65347.000000,1130.000000,63416.000000,1130.000000,65497.000000,1130.000000,15100.000000,1130.000000,24.000000,1130.000000,3.000000,1130.000000,-2.000000,1130.000000,996.000000,1130.000000,92.000000,1130.000000,112.000000,1130.000000,50.000000,3539.000000,0.000000,3539.000000,0.000000,3539.000000,0.000000,3541.000000,0.000000,3541.000000,0.000000,3541.000000,0.000000,3541.000000,0.000000,3541.000000,0.000000,3541.000000,0.000000,17506.000000,0.000000,17506.000000,0.000000
7099.000000,0.000000,7099.000000,0.000000,7099.000000,0.000000,7099.000000,0.000000,7099.000000,0.000000,7099.000000,0.000000,7099.000000,0.000000,7099.000000,0.000000,7099.000000,0.000000,7099.000000,0.000000,7099.000000,0.000000,7099.000000,0.000000,7099.000000,0.000000,7099.000000,0.000000,7099.000000,0.000000,7099.000000,0.000000,1130.000000,64584.000000,1130.000000,65343.000000,1131.000000,63476.000000,1131.000000,65491.000000,1131.000000,15080.000000,1131.000000,19.000000,1131.000000,-1.000000,1131.000000,2.000000,1131.000000,995.000000,1131.000000,-31.000000,1131.000000,-71.000000,1131.000000,-103.000000,3589.000000,0.000000,3589.000000,0.000000,3589.000000,0.000000,3589.000000,0.000000,3589.000000,0.000000,3589.000000,0.000000,3589.000000,0.000000,3589.000000,0.000000,3589.000000,0.000000,17746.000000,0.000000,17746.000000,0.000000
7194.000000,0.000000,7194.000000,0.000000,7194.000000,0.000000,7194.000000,0.000000,7194.000000,0.000000,7194.000000,0.000000,7194.000000,0.000000,7194.000000,0.000000,7194.000000,0.000000,7194.000000,0.000000,7194.000000,0.000000,7194.000000,0.000000,7194.000000,0.000000,7194.000000,0.000000,7194.000000,0.000000,7194.000000,0.000000,1131.000000,64584.000000,1131.000000,65343.000000,1131.000000,63476.000000,1131.000000,65491.000000,1131.000000,15080.000000,1131.000000,19.000000,1131.000000,-1.000000,1131.000000,2.000000,1131.000000,995.000000,1131.000000,-31.000000,1131.000000,-71.000000,1131.000000,-103.000000,3636.000000,0.000000,3636.000000,0.000000,3636.000000,0.000000,3636.000000,0.000000,3636.000000,0.000000,3636.000000,0.000000,3636.000000,0.000000,3636.000000,0.000000,3636.000000,0.000000,17979.000000,0.000000,17979.000000,0.000000
7289.000000,0.000000,7289.000000,0.000000,7289.000000,0.000000,7289.000000,0.000000,7289.000000,0.000000,7289.000000,0.000000,7289.000000,0.000000,7289.000000,0.000000,7289.000000,0.000000,7289.000000,0.000000,7289.000000,0.000000,7289.000000,0.000000,7289.000000,0.000000,7289.000000,0.000000,7289.000000,0.000000,7289.000000,0.000000,1131.000000,64592.000000,1131.000000,65342.000000,1131.000000,63408.000000,1131.000000,65497.000000,1131.000000,15116.000000,1131.000000,20.000000,1131.000000,0.000000,1131.000000,-2.000000,1131.000000,997.000000,1131.000000,-61.000000,1131.000000,112.000000,1131.000000,-72.000000,3684.000000,0.000000,3684.000000,0.000000,3684.000000,0.000000,3684.000000,0.000000,3684.000000,0.000000,3684.000000,0.000000,3684.000000,0.000000,3684.000000,0.000000,3684.000000,0.000000,18219.000000,0.000000,18219.000000,0.000000
7384.000000,0.000000,7384.000000,0.000000,7384.000000,0.000000,7384.000000,0.000000,7384.000000,0.000000,7384.000000,0.000000,7384.000000,0.000000,7384.000000,0.000000,7384.000000,0.000000,7384.000000,0.000000,7384.000000,0.000000,7384.000000,0.000000,7384.000000,0.000000,7384.000000,0.000000,7384.000000,0.000000,7384.000000,0.000000,1131.000000,64560.000000,1131.000000,65344.000000,1131.000000,63440.000000,1131.000000,65498.000000,1131.000000,15112.000000,1131.000000,26.000000,1131.000000,-2.000000,1131.000000,0.000000,1131.000000,997.000000,1131.000000,0.000000,1131.000000,143.000000,1131.000000,111.000000,3731.000000,0.000000,3731.000000,0.000000,3731.000000,0.000000,3731.000000,0.000000,3731.000000,0.000000,3731.000000,0.000000,3732.000000,0.000000,3732.000000,0.000000,3732.000000,0.000000,18454.000000,0.000000,18454.000000,0.000000
7479.000000,0.000000,7479.000000,0.000000,7479.000000,0.000000,7479.000000,0.000000,7479.000000,0.000000,7479.000000,0.000000,7479.000000,0.000000,7479.000000,0.000000,7479.000000,0.000000,7479.000000,0.000000,7479.000000,0.000000,7479.000000,0.000000,7479.000000,0.000000,7479.000000,0.000000,7479.000000,0.000000,7479.000000,0.000000,1132.000000,64552.000000,1132.000000,65339.000000,1132.000000,63372.000000,1132.000000,65494.000000,1132.000000,15192.000000,1132.000000,23.000000,1132.000000,-3.000000,1132.000000,-5.000000,1132.000000,1002.000000,1132.000000,-153.000000,1132.000000,21.000000,1132.000000,19.000000,3782.000000,0.000000,3782.000000,0.000000,3782.000000,0.000000,3782.000000,0.000000,3782.000000,0.000000,3782.000000,0.000000,3782.000000,0.000000,3782.000000,0.000000,3782.000000,0.000000,18697.000000,0.000000,18697.000000,0.000000
7574.000000,0.000000,7574.000000,0.000000,7574.000000,0.000000,7574.000000,0.000000,7574.000000,0.000000,7574.000000,0.000000,7574.000000,0.000000,7574.000000,0.000000,7574.000000,0.000000,7574.000000,0.000000,7574.000000,0.000000,7574.000000,0.000000,7574.000000,0.000000,7574.000000,0.000000,7574.000000,0.000000,7574.000000,0.000000,1132.000000,64552.000000,1132.000000,65339.000000,1132.000000,63372.000000,1132.000000,65494.000000,1132.000000,15192.000000,1132.000000,23.000000,1132.000000,-3.000000,1132.000000,-5.000000,1132.000000,1002.000000,1132.000000,-153.000000,1132.000000,21.000000,1132.000000,19.000000,3824.000000,0.000000,3824.000000,0.000000,3824.000000,0.000000,3826.000000,0.000000,3826.000000,0.000000,3826.000000,0.000000,3826.000000,0.000000,3826.000000,0.000000,3826.000000,0.000000,,,,
7668.000000,0.000000,7668.000000,0.000000,7668.000000,0.000000,7668.000000,0.000000,7669.000000,0.000000,7669.000000,0.000000,7669.000000,0.000000,7669.000000,0.000000,7669.000000,0.000000,7669.000000,0.000000,7669.000000,0.000000,7669.000000,0.000000,7669.000000,0.000000,7669.000000,0.000000,7669.000000,0.000000,7669.000000,0.000000,1132.000000,64644.000000,1132.000000,65345.000000,1132.000000,63376.000000,1132.000000,65491.000000,1132.000000,15228.000000,1132.000000,21.000000,1132.000000,3.000000,1132.000000,-4.000000,1132.000000,1004.000000,1132.000000,30.000000,1132.000000,-71.000000,1133.000000,-42.000000,3876.000000,0.000000,3876.000000,0.000000,3876.000000,0.000000,3876.000000,0.000000,3876.000000,0.000000,3876.000000,0.000000,3876.000000,0.000000,3876.000000,0.000000,3876.000000,0.000000,,,,
7766.000000,0.000000,7766.000000,0.000000,7766.000000,0.000000,7766.000000,0.000000,7766.000000,0.000000,7766.000000,0.000000,7766.000000,0.000000,7766.000000,0.000000,7766.000000,0.000000,7766.000000,0.000000,7766.000000,0.000000,7766.000000,0.000000,7766.000000,0.000000,7766.000000,0.000000,7766.000000,0.000000,7766.000000,0.000000,1133.000000,64556.000000,1133.000000,65342.000000,1133.000000,63468.000000,1133.000000,65493.000000,1133.000000,15156.000000,1133.000000,25.000000,1133.000000,-2.000000,1133.000000,1.000000,1133.000000,1000.000000,1133.000000,-61.000000,1133.000000,-10.000000,1133.000000,80.000000,3919.000000,0.000000,3919.000000,0.000000,3919.000000,0.000000,3921.000000,0.000000,3921.000000,0.000000,3921.000000,0.000000,3921.000000,0.000000,3921.000000,0.000000,3921.000000,0.000000,,,,
7861.000000,0.000000,7861.000000,0.000000,7861.000000,0.000000,7861.000000,0.000000,7861.000000,0.000000,7861.000000,0.000000,7861.000000,0.000000,7861.000000,0.000000,7861.000000,0.000000,7861.000000,0.000000,7861.000000,0.000000,7861.000000,0.000000,7861.000000,0.000000,7861.000000,0.000000,7861.000000,0.000000,7861.000000,0.000000,1133.000000,64636.000000,1133.000000,65347.000000,1133.000000,63488.000000,1133.000000,65491.000000,1133.000000,15264.000000,1133.000000,22.000000,1133.000000,3.000000,1133.000000,2.000000,1133.000000,1006.000000,1133.000000,92.000000,1133.000000,-71.000000,1133.000000,-11.000000,3971.000000,0.000000,3971.000000,0.000000,3971.000000,0.000000,3971.000000,0.000000,3971.000000,0.000000,3971.000000,0.000000,3971.000000,0.000000,3971.000000,0.000000,3971.000000,0.000000,,,,
7954.000000,0.000000,7954.000000,0.000000,7954.000000,0.000000,7954.000000,0.000000,7954.000000,0.000000,7954.000000,0.000000,7954.000000,0.000000,7954.000000,0.000000,7954.000000,0.000000,7954.000000,0.000000,7954.000000,0.000000,7954.000000,0.000000,7954.000000,0.000000,7954.000000,0.000000,7954.000000,0.000000,7954.000000,0.000000,1133.000000,64636.000000,1133.000000,65347.000000,1133.000000,63488.000000,1133.000000,65491.000000,1134.000000,15264.000000,1134.000000,22.000000,1134.000000,3.000000,1134.000000,2.000000,1134.000000,1006.000000,1134.000000,92.000000,1134.000000,-71.000000,1134.000000,-11.000000,4014.000000,0.000000,4014.000000,0.000000,4014.000000,0.000000,4016.000000,0.000000,4016.000000,0.000000,4016.000000,0.000000,4016.000000,0.000000,4016.000000,0.000000,4016.000000,0.000000,,,,
8048.000000,0.000000,8048.000000,0.000000,8048.000000,0.000000,8048.000000,0.000000,8048.000000,0.000000,8048.000000,0.000000,8048.000000,0.000000,8048.000000,0.000000,8048.000000,0.000000,8048.000000,0.000000,8048.000000,0.000000,8048.000000,0.000000,8048.000000,0.000000,8048.000000,0.000000,8048.000000,0.000000,8048.000000,0.000000,1134.000000,64584.000000,1134.000000,65346.000000,1134.000000,63372.000000,1134.000000,65494.000000,1134.000000,15252.000000,1134.000000,19.000000,1134.000000,-1.000000,1134.000000,-5.000000,1134.000000,1005.000000,1134.000000,61.000000,1134.000000,21.000000,1134.000000,-103.000000,4066.000000,0.000000,4066.000000,0.000000,4066.000000,0.000000,4066.000000,0.000000,4066.000000,0.000000,4066.000000,0.000000,4066.000000,0.000000,4066.000000,0.000000,4066.000000,0.000000,,,,
8143.000000,0.000000,8143.000000,0.000000,8143.000000,0.000000,8143.000000,0.000000,8144.000000,0.000000,8144.000000,0.000000,8144.000000,0.000000,8144.000000,0.000000,8144.000000,0.000000,8144.000000,0.000000,8144.000000,0.000000,8144.000000,0.000000,8144.000000,0.000000,8144.000000,0.000000,8144.000000,0.000000,8144.000000,0.000000,1134.000000,64640.000000,1134.000000,65347.000000,1134.000000,63516.000000,1134.000000,65491.000000,1134.000000,15160.000000,1134.000000,27.000000,1134.000000,3.000000,1134.000000,4.000000,1134.000000,1000.000000,1135.000000,92.000000,1135.000000,-71.000000,1136.000000,141.000000,4109.000000,0.000000,4109.000000,0.000000,4109.000000,0.000000,4113.000000,0.000000,4113.000000,0.000000,4113.000000,0.000000,4113.000000,0.000000,4113.000000,0.000000,4113.000000,0.000000,,,,
8240.000000,0.000000,8240.000000,0.000000,8240.000000,0.000000,8240.000000,0.000000,8240.000000,0.000000,8240.000000,0.000000,8240.000000,0.000000,8240.000000,0.000000,8240.000000,0.000000,8240.000000,0.000000,8240.000000,0.000000,8240.000000,0.000000,8240.000000,0.000000,8240.000000,0.000000,8240.000000,0.000000,8240.000000,0.000000,1136.000000,64684.000000,1136.000000,65344.000000,1136.000000,63396.000000,1136.000000,65498.000000,1136.000000,15140.000000,1136.000000,21.000000,1136.000000,5.000000,1136.000000,-3.000000,1136.000000,999.000000,1136.000000,0.000000,1136.000000,143.000000,1136.000000,-42.000000,4161.000000,0.000000,4161.000000,0.000000,4161.000000,0.000000,4161.000000,0.000000,4161.000000,0.000000,4161.000000,0.000000,4161.000000,0.000000,4161.000000,0.000000,4161.000000,0.000000,,,,
8334.000000,0.000000,8334.000000,0.000000,8334.000000,0.000000,8334.000000,0.000000,8334.000000,0.000000,8334.000000,0.000000,8334.000000,0.000000,8334.000000,0.000000,8334.000000,0.000000,8334.000000,0.000000,8334.000000,0.000000,8334.000000,0.000000,8334.000000,0.000000,8334.000000,0.000000,8334.000000,0.000000,8334.000000,0.000000,1136.000000,64684.000000,1136.000000,65344.000000,1136.000000,63396.000000,1136.000000,65498.000000,1136.000000,15140.000000,1136.000000,21.000000,1136.000000,5.000000,1136.000000,-3.000000,1137.000000,999.000000,1137.000000,0.000000,1137.000000,143.000000,1137.000000,-42.000000,4209.000000,0.000000,4209.000000,0.000000,4209.000000,0.000000,4209.000000,0.000000,4209.000000,0.000000,4209.000000,0.000000,4209.000000,0.000000,4209.000000,0.000000,4209.000000,0.000000,,,,
8429.000000,0.000000,8429.000000,0.000000,8429.000000,0.000000,8429.000000,0.000000,8429.000000,0.000000,8429.000000,0.000000,8429.000000,0.000000,8429.000000,0.000000,8429.000000,0.000000,8429.000000,0.000000,8429.000000,0.000000,8429.000000,0.000000,8429.000000,0.000000,8429.000000,0.000000,8429.000000,0.000000,8429.000000,0.000000,1137.000000,64588.000000,1137.000000,65341.000000,1137.000000,63456.000000,1137.000000,65491.000000,1137.000000,15128.000000,1137.000000,25.000000,1137.000000,0.000000,1137.000000,1.000000,1137.000000,998.000000,1137.000000,-92.000000,1137.000000,-71.000000,1137.000000,80.000000,4257.000000,0.000000,4257.000000,0.000000,4257.000000,0.000000,4257.000000,0.000000,4257.000000,0.000000,4257.000000,0.000000,4257.000000,0.000000,4257.000000,0.000000,4257.000000,0.000000,,,,
8524.000000,0.000000,8524.000000,0.000000,8524.000000,0.000000,8524.000000,0.000000,8524.000000,0.000000,8524.000000,0.000000,8524.000000,0.000000,8524.000000,0.000000,8524.000000,0.000000,8524.000000,0.000000,8524.000000,0.000000,8524.000000,0.000000,8524.000000,0.000000,8524.000000,0.000000,8524.000000,0.000000,8524.000000,0.000000,1137.000000,64480.000000,1137.000000,65343.000000,1137.000000,63420.000000,1137.000000,65492.000000,1137.000000,15152.000000,1137.000000,28.000000,1138.000000,-7.000000,1138.000000,-2.000000,1138.000000,999.000000,1138.000000,-31.000000,1138.000000,-40.000000,1138.000000,172.000000,4301.000000,0.000000,4301.000000,0.000000,4301.000000,0.000000,4301.000000,0.000000,4301.000000,0.000000,4301.000000,0.000000,4301.000000,0.000000,4301.000000,0.000000,4301.000000,0.000000,,,,
8618.000000,0.000000,8618.000000,0.000000,8618.000000,0.000000,8618.000000,0.000000,8619.000000,0.000000,8619.000000,0.000000,8619.000000,0.000000,8619.000000,0.000000,8619.000000,0.000000,8619.000000,0.000000,8619.000000,0.000000,8619.000000,0.000000,8619.000000,0.000000,8619.000000,0.000000,8619.000000,0.000000,8619.000000,0.000000,1138.000000,64556.000000,1138.000000,65346.000000,1138.000000,63420.000000,1138.000000,65495.000000,1138.000000,15312.000000,1138.000000,23.000000,1138.000000,-2.000000,1138.000000,-2.000000,1138.000000,1009.000000,1138.000000,61.000000,1138.000000,51.000000,1138.000000,19.000000,4350.000000,0.000000,4350.000000,0.000000,4350.000000,0.000000,4350.000000,0.000000,4350.000000,0.000000,4350.000000,0.000000,4350.000000,0.000000,4350.000000,0.000000,4350.000000,0.000000,,,,
8714.000000,0.000000,8714.000000,0.000000,8714.000000,0.000000,8714.000000,0.000000,8714.000000,0.000000,8714.000000,0.000000,8714.000000,0.000000,8714.000000,0.000000,8714.000000,0.000000,8714.000000,0.000000,8714.000000,0.000000,8714.000000,0.000000,8714.000000,0.000000,8714.000000,0.000000,8714.000000,0.000000,8714.000000,0.000000,1139.000000,64520.000000,1139.000000,65347.000000,1139.000000,63524.000000,1139.000000,65501.000000,1139.000000,15248.000000,1139.000000,23.000000,1139.000000,-5.000000,1139.000000,5.000000,1139.000000,1005.000000,1139.000000,92.000000,1139.000000,234.000000,1139.000000,19.000000,4396.000000,0.000000,4396.000000,0.000000,4396.000000,0.000000,4396.000000,0.000000,4396.000000,0.000000,4396.000000,0.000000,4396.000000,0.000000,4396.000000,0.000000,4396.000000,0.000000,,,,
8808.000000,0.000000,8808.000000,0.000000,8808.000000,0.000000,8808.000000,0.000000,8809.000000,0.000000,8809.000000,0.000000,8809.000000,0.000000,8809.000000,0.000000,8809.000000,0.000000,8809.000000,0.000000,8809.000000,0.000000,8809.000000,0.000000,8809.000000,0.000000,8809.000000,0.000000,8809.000000,0.000000,8809.000000,0.000000,1139.000000,64520.000000,1139.000000,65347.000000,1139.000000,63524.000000,1139.000000,65501.000000,1139.000000,15248.000000,1139.000000,23.000000,1139.000000,-5.000000,1139.000000,5.000000,1139.000000,1005.000000,1139.000000,92.000000,1139.000000,234.000000,1139.000000,19.000000,4447.000000,0.000000,4447.000000,0.000000,4447.000000,0.000000,4447.000000,0.000000,4447.000000,0.000000,4447.000000,0.000000,4447.000000,0.000000,4447.000000,0.000000,4447.000000,0.000000,,,,
8903.000000,0.000000,8903.000000,0.000000,8903.000000,0.000000,8903.000000,0.000000,8903.000000,0.000000,8903.000000,0.000000,8903.000000,0.000000,8903.000000,0.000000,8903.000000,0.000000,8903.000000,0.000000,8903.000000,0.000000,8903.000000,0.000000,8903.000000,0.000000,8903.000000,0.000000,8903.000000,0.000000,8903.000000,0.000000,1139.000000,64608.000000,1139.000000,65348.000000,1139.000000,63424.000000,1139.000000,65493.000000,1139.000000,15292.000000,1139.000000,29.000000,1139.000000,1.000000,1139.000000,-1.000000,1139.000000,1008.000000,1139.000000,122.000000,1139.000000,-10.000000,1139.000000,203.000000,4489.000000,0.000000,4489.000000,0.000000,4489.000000,0.000000,4491.000000,0.000000,4491.000000,0.000000,4491.000000,0.000000,4491.000000,0.000000,4491.000000,0.000000,4491.000000,0.000000,,,,
8998.000000,0.000000,8998.000000,0.000000,8998.000000,0.000000,8998.000000,0.000000,8999.000000,0.000000,8999.000000,0.000000,8999.000000,0.000000,8999.000000,0.000000,8999.000000,0.000000,8999.000000,0.000000,8999.000000,0.000000,8999.000000,0.000000,8999.000000,0.000000,8999.000000,0.000000,8999.000000,0.000000,8999.000000,0.000000,1139.000000,64564.000000,1139.000000,65342.000000,1139.000000,63376.000000,1139.000000,65492.000000,1139.000000,15224.000000,1139.000000,20.000000,1139.000000,-2.000000,1140.000000,-4.000000,1140.000000,1004.000000,1140.000000,-61.000000,1140.000000,-40.000000,1140.000000,-72.000000,4539.000000,0.000000,4539.000000,0.000000,4539.000000,0.000000,4539.000000,0.000000,4539.000000,0.000000,4539.000000,0.000000,4539.000000,0.000000,4539.000000,0.000000,4539.000000,0.000000,,,,
9094.000000,0.000000,9094.000000,0.000000,9094.000000,0.000000,9094.000000,0.000000,9094.000000,0.000000,9094.000000,0.000000,9094.000000,0.000000,9094.000000,0.000000,9094.000000,0.000000,9094.000000,0.000000,9094.000000,0.000000,9094.000000,0.000000,9094.000000,0.000000,9094.000000,0.000000,9094.000000,0.000000,9094.000000,0.000000,1140.000000,64668.000000,1140.000000,65341.000000,1140.000000,63472.000000,1140.000000,65492.000000,1140.000000,15336.000000,1140.000000,20.000000,1140.000000,5.000000,1140.000000,2.000000,1140.000000,1011.000000,1140.000000,-92.000000,1140.000000,-40.000000,1140.000000,-72.000000,4584.000000,0.000000,4584.000000,0.000000,4584.000000,0.000000,4586.000000,0.000000,4586.000000,0.000000,4586.000000,0.000000,4586.000000,0.000000,4586.000000,0.000000,4586.000000,0.000000,,,,
9189.000000,0.000000,9189.000000,0.000000,9189.000000,0.000000,9189.000000,0.000000,9189.000000,0.000000,9189.000000,0.000000,9189.000000,0.000000,9189.000000,0.000000,9189.000000,0.000000,9189.000000,0.000000,9189.000000,0.000000,9189.000000,0.000000,9189.000000,0.000000,9189.000000,0.000000,9189.000000,0.000000,9189.000000,0.000000,1140.000000,64668.000000,1140.000000,65341.000000,1140.000000,63472.000000,1140.000000,65492.000000,1140.000000,15336.000000,1140.000000,20.000000,1140.000000,5.000000,1140.000000,2.000000,1140.000000,1011.000000,1140.000000,-92.000000,1140.000000,-40.000000,1140.000000,-72.000000,4634.000000,0.000000,4634.000000,0.000000,4634.000000,0.000000,4634.000000,0.000000,4634.000000,0.000000,4634.000000,0.000000,4634.000000,0.000000,4634.000000,0.000000,4634.000000,0.000000,,,,
9284.000000,0.000000,9284.000000,0.000000,9284.000000,0.000000,9284.000000,0.000000,9284.000000,0.000000,9284.000000,0.000000,9284.000000,0.000000,9284.000000,0.000000,9284.000000,0.000000,9284.000000,0.000000,9284.000000,0.000000,9284.000000,0.000000,9284.000000,0.000000,9284.000000,0.000000,9284.000000,0.000000,9284.000000,0.000000,1140.000000,64600.000000,1140.000000,65347.000000,1140.000000,63468.000000,1140.000000,65492.000000,1140.000000,15132.000000,1140.000000,24.000000,1140.000000,0.000000,1140.000000,1.000000,1140.000000,998.000000,1140.000000,92.000000,1140.000000,-40.000000,1141.000000,50.000000,4681.000000,0.000000,4681.000000,0.000000,4681.000000,0.000000,4681.000000,0.000000,4681.000000,0.000000,4681.000000,0.000000,4681.000000,0.000000,4681.000000,0.000000,4681.000000,0.000000,,,,
9380.000000,0.000000,9380.000000,0.000000,9380.000000,0.000000,9380.000000,0.000000,9380.000000,0.000000,9380.000000,0.000000,9380.000000,0.000000,9380.000000,0.000000,9380.000000,0.000000,9380.000000,0.000000,9380.000000,0.000000,9380.000000,0.000000,9380.000000,0.000000,9380.000000,0.000000,9380.000000,0.000000,9380.000000,0.000000,1141.000000,64624.000000,1141.000000,65349.000000,1141.000000,63288.000000,1141.000000,65495.000000,1141.000000,15120.000000,1141.000000,24.000000,1141.000000,2.000000,1141.000000,-10.000000,1141.000000,997.000000,1141.000000,153.000000,1141.000000,51.000000,1141.000000,50.000000,4729.000000,0.000000,4729.000000,0.000000,4729.000000,0.000000,4729.000000,0.000000,4729.000000,0.000000,4729.000000,0.000000,4729.000000,0.000000,4729.000000,0.000000,4729.000000,0.000000,,,,
